,,,,,,,,,,,
,"Реестр лицензий, текущий статус которых ""действует"" по состоянию на 08 октября 2012 г.",,,,,,,,,,
,,,,,,,,,,,
,,Параметры отбора:,,,,,,,,,
,,Статус лицензий = Действует,,,,,,,,,
,№,Лицензиант,ИНН,КПП,Данные лицензии,,,,,,Юридический адрес
,,,,,Номер ,Серия,Дата выдачи,Дата начала,Дата окончания,Текущий статус,
,606,"Общество с ограниченной ответственностью ""Острова""",2130009223,213001001,"831,630",Г,12.08.2009,12.08.2009,11.08.2014,Действует,"428024, Чувашская Респ, , Чебоксары г, , Хевешская ул, 31, пом. 1, "
,607,"Общество с ограниченной ответственностью ""Отель-ДИС""",2127318687,213001001,30,ЛГ,22.12.2010,22.12.2010,21.12.2015,Действует,"428022, Чувашская Респ, , Чебоксары г, , Цивильская ул, 11, ,"
,608,"Общество с ограниченной ответственностью ""Отель-Сервис""",2130012346,213001001,"1,030",ЛГN,04.07.2012,04.07.2012,03.07.2017,Действует,"428000, Чувашская Респ, , Чебоксары г, , Гагарина ул, 34/2, , "
,609,"Общество с ограниченной ответственностью ""Отрада""",2130014583,213001001,"1,079",ЛГN,26.07.2012,26.07.2012,01.04.2017,Действует,"428000, Чувашская Респ, , Чебоксары г, , Хозяйственный пр, 5а, ,"
,610,"Общество с ограниченной ответственностью ""Отрадное""",2116496857,211601001,614,ЛГ,25.11.2011,24.12.2011,23.12.2012,Действует,"429503, Чувашская Респ, Чебоксарский р-н, , Юраково д, Восточная ул, 10, , "
,611,"Общество с ограниченной ответственностью ""Палан""",2123010940,212301001,115,ЛГ,28.03.2011,28.03.2011,27.03.2013,Действует,"429335, Чувашская Респ, , Канаш г, , Полевая ул, 1, а,"
,612,"Общество с ограниченной ответственностью ""Пальма""",2125007502,212501001,"831,626",Г,30.07.2009,30.07.2009,29.07.2014,Действует,"429124, Чувашская Респ, , Шумерля г, , Котовского ул, 61, , "
,613,"Общество с ограниченной ответственностью ""Панорама""",2128039439,213001001,914,ЛГN,10.05.2012,13.05.2012,12.05.2013,Действует,"428010, Чувашская Респ, , Чебоксары г, , Ягодный пер, 2а, , "
,614,"Общество с ограниченной ответственностью ""Парадиз""",2130090513,213001001,615,ЛГ,28.11.2011,28.11.2011,27.11.2014,Действует,"428003, Чувашская Респ, , Чебоксары г, , Байдула ул, 10, нежилое помещение 1, , "
,615,"Общество с ограниченной ответственностью ""Паркер-Н""",2102421146,210201001,978,ЛГN,15.06.2012,15.06.2012,15.08.2014,Действует,"429250, Чувашская Респ, Аликовский р-н, , Аликово с, Пушкина ул, 21а, ,"
,616,"Общество с ограниченной ответственностью ""Пегас""",2103903400,210301001,295,ЛГ,28.06.2011,28.06.2011,27.06.2016,Действует,"429350, Чувашская Респ, Батыревский р-н, , Батырево с, Дружбы ул, 3а, ,"
,617,"Общество с ограниченной ответственностью ""Пегасс""",2130000333,213001001,335,ЛГN,07.07.2011,07.07.2011,06.07.2013,Действует,"428002, Чувашская Респ, , Чебоксары г, , Песчаная ул, 8, ,"
,618,"Общество с ограниченной ответственностью ""Перекресток""",2120003374,212001001,553,ЛГN,10.11.2011,10.11.2011,09.11.2014,Действует,"429384, Чувашская Респ, Яльчикский р-н, , Новое Байбатырево с, Центральная ул, 78, ,"
,619,"Общество с ограниченной ответственностью ""Перекресток""",2106007289,210601001,595,ЛГN,22.11.2011,22.11.2011,18.01.2014,Действует,"429322, Чувашская Респ, Канашский р-н, , Тобурданово с, Ленина ул, 5а, , "
,620,"Общество с ограниченной ответственностью ""Перекресток""",2105005144,210501001,"831,559",Г,09.02.2009,09.02.2009,08.02.2014,Действует,"429346, Чувашская Респ, Ибресинский р-н, , Вудоялы д, Лесная ул, 33, , "
,621,"Общество с ограниченной ответственностью ""Перекресток""",2113003599,211301001,"1,011",ЛГN,29.06.2012,30.06.2012,29.06.2013,Действует,"429020, Чувашская Респ, Порецкий р-н, , Порецкое с, Ульянова ул, 5, ,"
,622,"Общество с ограниченной ответственностью ""Петрович""",2124025918,212401001,410,ЛГ N,07.08.2011,07.08.2011,06.08.2016,Действует,"429950, Чувашская Респ, , Новочебоксарск г, , Зеленый б-р, 16, ,"
,623,"Общество с ограниченной ответственностью ""Пивная библиотека""",2130085915,213001001,467,ЛГ,31.08.2011,31.08.2011,30.08.2014,Действует,"428000, Чувашская Респ, , Чебоксары г, , К.Маркса ул, 21А, , "
,624,"Общество с ограниченной ответственностью ""Пикник""",2130053409,213001001,"831,583",Г,16.04.2009,16.04.2009,15.04.2014,Действует,"428000, Чувашская Респ, Чебоксары г, Чернышевского ул, 20"
,625,"Общество с ограниченной ответственностью ""Пилеш""",2121001281,212101001,"831,455",Г,15.08.2008,15.08.2008,14.08.2013,Действует,"429281, Чувашская Респ, Янтиковский р-н, , Турмыши с, Советская ул, 9, , "
,626,"Общество с ограниченной ответственностью ""Питание и торговля-5""",2127332057,212701001,"1,271",ЛГN,28.09.2012,05.10.2012,04.10.2013,Действует,"428037, Чувашская Респ, , Чебоксары г, , Монтажный проезд, 21, ,"
,627,"Общество с ограниченной ответственностью ""Питание""",2110051442,211001001,150,ЛГ,20.04.2011,20.04.2011,19.04.2016,Действует,"429040, Чувашская Респ, Красночетайский р-н, , Красные Четаи с, Новая ул, 6, ,"
,628,"Общество с ограниченной ответственностью ""Пищевик""",2129060659,213001001,998,ЛГN,26.06.2012,26.06.2012,25.06.2013,Действует,"428025, Чувашская Респ, , Чебоксары г, , Эльгера ул, 20, , "
,629,"Общество с ограниченной ответственностью ""Пламя""",2104007050,210401001,715,ЛГ,29.12.2011,29.12.2011,28.12.2012,Действует,"429220, Чувашская Респ, Вурнарский р-н, , Вурнары пгт, Апнерка ул, 44, ,"
,630,"Общество с ограниченной ответственностью ""Планета""",2125006611,212501001,731,ЛГ,11.01.2012,11.01.2012,19.12.2016,Действует,"429122, Чувашская Респ, , Шумерля г, , Щербакова ул, 48, ,"
,631,"Общество с ограниченной ответственностью ""Плутон""",2130001827,213001001,390,ЛГ N,28.07.2011,28.07.2011,27.07.2016,Действует,"428000, Чувашская Респ, , Чебоксары г, , Гражданская ул, 109 ""А"", ,"
