,"Реестр действующих лицензий на розничную продажу алкогольной продукции, 
выданных на предприятия торговли и общественного питания Белгородской области по состоянию на 01.05.2012",,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,№ п/п,Наименование территориально обособленного объекта,Дата добавления объекта,Муниципальное образование,Место нахождения объекта,ИНН организации,КПП объекта,Тип предприятия,Наименование организации,ОПФ,Местонахождения организации,Регистрационные номера и срок действия лицензии
3128055898/312845007,2165,"Магазин ""РяДом""",8/19/2011,г. Старый Оскол,"г.Старый Оскол, м-н Северный, д.4-а",3128055898,312845007,Торговое,"""КУПЕЦ""",ООО,"Белгородская обл., г.Старый Оскол, ул.Хмелева, д.20","0997, 26.08.2011 - 25.08.2016, Вино (в том числе натуральное вино); 1003, 26.08.2011 - 25.08.2016, Спиртные напитки (в том числе водка)"
3128055898/312845009,2166,"Магазин ""РяДом""",8/19/2011,г. Старый Оскол,"г.Старый Оскол, м-н Интернациональный, д.30",3128055898,312845009,Торговое,"""КУПЕЦ""",ООО,"Белгородская обл., г.Старый Оскол, ул.Хмелева, д.20","0997, 26.08.2011 - 25.08.2016, Вино (в том числе натуральное вино); 1003, 26.08.2011 - 25.08.2016, Спиртные напитки (в том числе водка)"
3128055898/312845015,2167,"Магазин ""РяДом""",8/19/2011,г. Старый Оскол,"г.Старый Оскол, м-н Королева, д.28-а",3128055898,312845015,Торговое,"""КУПЕЦ""",ООО,"Белгородская обл., г.Старый Оскол, ул.Хмелева, д.20","0997, 26.08.2011 - 25.08.2016, Вино (в том числе натуральное вино); 1003, 26.08.2011 - 25.08.2016, Спиртные напитки (в том числе водка)"
3128055898/312845014,2168,"Магазин ""РяДом""",8/19/2011,г. Старый Оскол,"г.Старый Оскол, м-н Жукова, д.29-б",3128055898,312845014,Торговое,"""КУПЕЦ""",ООО,"Белгородская обл., г.Старый Оскол, ул.Хмелева, д.20","0997, 26.08.2011 - 25.08.2016, Вино (в том числе натуральное вино); 1003, 26.08.2011 - 25.08.2016, Спиртные напитки (в том числе водка)"
3128055898/312845012,2169,"Магазин ""РяДом""",8/19/2011,г. Старый Оскол,"г.Старый Оскол, м-н Жукова, д.37",3128055898,312845012,Торговое,"""КУПЕЦ""",ООО,"Белгородская обл., г.Старый Оскол, ул.Хмелева, д.20","0997, 26.08.2011 - 25.08.2016, Вино (в том числе натуральное вино); 1003, 26.08.2011 - 25.08.2016, Спиртные напитки (в том числе водка)"
3128055898/312845010,2170,"Магазин ""РяДом""",8/19/2011,г. Старый Оскол,"г.Старый Оскол, м-н Степной, д.1",3128055898,312845010,Торговое,"""КУПЕЦ""",ООО,"Белгородская обл., г.Старый Оскол, ул.Хмелева, д.20","0997, 26.08.2011 - 25.08.2016, Вино (в том числе натуральное вино); 1003, 26.08.2011 - 25.08.2016, Спиртные напитки (в том числе водка)"
3128055898/312845016,2171,"Магазин ""РяДом""",8/19/2011,г. Старый Оскол,"г.Старый Оскол, м-н Восточный, д.32",3128055898,312845016,Торговое,"""КУПЕЦ""",ООО,"Белгородская обл., г.Старый Оскол, ул.Хмелева, д.20","0997, 26.08.2011 - 25.08.2016, Вино (в том числе натуральное вино); 1003, 26.08.2011 - 25.08.2016, Спиртные напитки (в том числе водка)"
3128055898/311445001,2172,"Магазин ""РяДом""",8/19/2011,г. Новый Оскол,"г. Новый Оскол, ул. Ливенская, д. 128",3128055898,311445001,Торговое,"""КУПЕЦ""",ООО,"Белгородская обл., г.Старый Оскол, ул.Хмелева, д.20","0997, 26.08.2011 - 25.08.2016, Вино (в том числе натуральное вино); 1003, 26.08.2011 - 25.08.2016, Спиртные напитки (в том числе водка)"
3128055898/311445002,2173,"Магазин ""РяДом""",8/19/2011,г. Новый Оскол,"г. Новый Оскол, пл. Ленина, д. 5",3128055898,311445002,Торговое,"""КУПЕЦ""",ООО,"Белгородская обл., г.Старый Оскол, ул.Хмелева, д.20","0997, 26.08.2011 - 25.08.2016, Вино (в том числе натуральное вино); 1003, 26.08.2011 - 25.08.2016, Спиртные напитки (в том числе водка)"
3128055898/312845011,2174,"Магазин ""РяДом""",8/19/2011,г. Старый Оскол,"г. Старый Оскол, м-н Восточный, д. 37",3128055898,312845011,Торговое,"""КУПЕЦ""",ООО,"Белгородская обл., г.Старый Оскол, ул.Хмелева, д.20","0997, 26.08.2011 - 25.08.2016, Вино (в том числе натуральное вино); 1003, 26.08.2011 - 25.08.2016, Спиртные напитки (в том числе водка)"
3128055898/312845019,2175,"Магазин ""РяДом""",8/19/2011,г. Старый Оскол,"г. Старый Оскол, м-н Олимпийский, д. 62",3128055898,312845019,Торговое,"""КУПЕЦ""",ООО,"Белгородская обл., г.Старый Оскол, ул.Хмелева, д.20","0997, 26.08.2011 - 25.08.2016, Вино (в том числе натуральное вино); 1003, 26.08.2011 - 25.08.2016, Спиртные напитки (в том числе водка)"
3128055898/312845017,2176,"Магазин ""РяДом""",8/19/2011,г. Старый Оскол,"г. Старый Оскол, ул. Хмелева, д. 5",3128055898,312845017,Торговое,"""КУПЕЦ""",ООО,"Белгородская обл., г.Старый Оскол, ул.Хмелева, д.20","0997, 26.08.2011 - 25.08.2016, Вино (в том числе натуральное вино); 1003, 26.08.2011 - 25.08.2016, Спиртные напитки (в том числе водка)"
3128055898/312845018,2177,"Магазин ""РяДом""",8/19/2011,г. Старый Оскол,"г. Старый Оскол, м-н Приборостроитель, д. 32",3128055898,312845018,Торговое,"""КУПЕЦ""",ООО,"Белгородская обл., г.Старый Оскол, ул.Хмелева, д.20","0997, 26.08.2011 - 25.08.2016, Вино (в том числе натуральное вино); 1003, 26.08.2011 - 25.08.2016, Спиртные напитки (в том числе водка)"
3128055898/312845021,2178,"Магазин ""РяДом""",8/19/2011,г. Старый Оскол,"г. Старый Оскол, м-н Жукова, д. 25",3128055898,312845021,Торговое,"""КУПЕЦ""",ООО,"Белгородская обл., г.Старый Оскол, ул.Хмелева, д.20","0997, 26.08.2011 - 25.08.2016, Вино (в том числе натуральное вино); 1003, 26.08.2011 - 25.08.2016, Спиртные напитки (в том числе водка)"
3128055898/312845020,2179,"Магазин ""РяДом""",8/19/2011,г. Старый Оскол,"г. Старый Оскол, м-н Олимпийский, д. 49-а",3128055898,312845020,Торговое,"""КУПЕЦ""",ООО,"Белгородская обл., г.Старый Оскол, ул.Хмелева, д.20","0997, 26.08.2011 - 25.08.2016, Вино (в том числе натуральное вино); 1003, 26.08.2011 - 25.08.2016, Спиртные напитки (в том числе водка)"
3128055898/312845022,2180,"Магазин ""РяДом""",8/19/2011,г. Старый Оскол,"г. Старый Оскол, м-н Молодогвардеец, д. 2",3128055898,312845022,Торговое,"""КУПЕЦ""",ООО,"Белгородская обл., г.Старый Оскол, ул.Хмелева, д.20","0997, 26.08.2011 - 25.08.2016, Вино (в том числе натуральное вино); 1003, 26.08.2011 - 25.08.2016, Спиртные напитки (в том числе водка)"
3128055898/312845023,2181,"Магазин ""РяДом""",8/19/2011,г. Старый Оскол,"г.Старый Оскол, м-н Северный, д.1",3128055898,312845023,Торговое,"""КУПЕЦ""",ООО,"Белгородская обл., г.Старый Оскол, ул.Хмелева, д.20","0997, 26.08.2011 - 25.08.2016, Вино (в том числе натуральное вино); 1003, 26.08.2011 - 25.08.2016, Спиртные напитки (в том числе водка)"
3123193799/312345007,2182,"Отдел в магазине ""Бочка""",8/19/2011,г. Белгород,"г. Белгород, ул. Королева, д.2",3123193799,312345007,Торговое,"""АЛКО-МИР""",ООО,"г.Белгород, ул.Чичерина, д.50","2057, 08.05.2009 - 07.05.2012, Спиртные напитки (в том числе водка); 2058, 08.05.2009 - 07.05.2012, Вино (в том числе натуральное вино)"
3123193799/312345008,2183,"Отдел в магазине ""Кулинария""",8/19/2011,г. Белгород,"г. Белгород, ул. Спортивная, д. 1-а",3123193799,312345008,Торговое,"""АЛКО-МИР""",ООО,"г.Белгород, ул.Чичерина, д.50","2057, 08.05.2009 - 07.05.2012, Спиртные напитки (в том числе водка); 2058, 08.05.2009 - 07.05.2012, Вино (в том числе натуральное вино)"
